"text","labels"
"купила в спмастере за 5999 приехала домой зашла на вб 3300  в отзывы смотрю пишут не оригинал думаю ну нет надо проверить заказала положила перед собой 2 куртки один в один всё швы подклад лейбл застёжки замочек всё отличие только в цене за 6 вернула за 3 оставила  если не видно разницы зачем платить больше","Undefined"
"большемерят а так брючки отличные","Undefined"
"хорошенький","Undefined"
"больше не легинсы похожидочке не понравились","Undefined"
"все отлично спасибо большое","Undefined"
"классные тянутся хорошо","Undefined"
"где швы там очень тонко нет утеплителя","Undefined"
"на зиму не подходит на 0 1с","Undefined"
"спасибо всё подошло","Undefined"
"колготки понравились","Undefined"
"привезли абсолютно другой товар как такое допускается не понятно","Undefined"
"отличная пижамка","Undefined"
"хорошее качество дочка счастлива","Undefined"
"дочке понравилась очень стильная и качество отличное","Undefined"
"хорошие носочки всегда такие беру","Undefined"
"очень классный но ребенок выбрала другой","Undefined"
"сыну понравилось качество хорошее","Undefined"
"очень понравилось качество закажем еще пару штук","Undefined"
"неверное вложение пришли темно синие вместо серых","Undefined"
"взяли с запасом","Undefined"
"качество как всегда у рейма но где тут  6 его нет ни по длине спинки ни по рукаву отказ","Undefined"
"очень высокое качество исполнения","Undefined"
"подделка","Undefined"
"наконец нашла эту модель брюк","Undefined"
"хорошая кофточка","Undefined"
"запах жуткий был ребёнок даже мерить не стал","Undefined"
"в общем понравился но пока сильно большеват с расчетом что подрастет еще к весне и на осень останется  качество хорошее посмотрим как будет в носке","Undefined"
"отличная брала на подарок","Undefined"
"классный но к сожалению оказался мал","Undefined"
"понравилось но не знаю как носиться будет","Undefined"
"отличные колготыочень хорошо упакованы спасибо","Undefined"
"яркая на весну отлично взяла за 1300 дороже бы не стала","Undefined"
"классная толстовка сын доволен","Undefined"
"изделие ужасно пахнет ребенок не справился с замком","Undefined"
"спасибо отличное качество","Undefined"
"причина возврата это отсутствие утепления заявленного в описании очень жаль","Undefined"
"джинцы хорошие немного подшили для себя  а так рекомндую","Undefined"
"цена ниже на ценнике нечем регулировать пояс","Undefined"
"рекомендую спасибо производителю","Undefined"
"для плотного мальчика  маленькие качество пошива хорошее","Undefined"
"очень маломерит а в общем все хорошо","Undefined"
"кажется  оригинал","Undefined"
"отказ поло в синей ручке","Undefined"
"всё совсем не плохо но предпочтение в пользу другой модели","Undefined"
"всё понравилось спасибо","Undefined"
"нам не понравилась","Undefined"
"все понравлюсь рекомендую","Undefined"
"качество мягкое к телу приятная но очень короткая и широкая","Undefined"
"качество норм но отказ маломерят","Undefined"
"классные но оказались нам большими","Undefined"
"но дочери оказались малы супер качество","Undefined"
"дочка рада всё хорошо","Undefined"
"берём не первый раз всё устраивает","Undefined"
"замечательныеспасибо","Undefined"
"супер  очень понравилось","Undefined"
"качество отличное брала два года подряд и сейчас закажу третий раз не хочется искать больше ни чего они классные и цена адекватная","Undefined"
"очень тонкое на соответствует фото  как колготки 20 дэн  прошу не снимать за возврат","Undefined"
"недостатков нет","Undefined"
"качествосупер соответствует описанию","Undefined"
"оригинальность под вопросом не стали брать","Undefined"
"порван рукав отказ не снимайте 50","Undefined"
"качество стало гораздо хуже  отказ","Undefined"
"заказывала сестрёнке всё подошло и понравилось","Undefined"
"взяли в подарок качество хорошее","Undefined"
"до чего же продуманная до мелочей вещь за такую куртку не жалко отданных денег большое спасибо производителю верхнюю одежду сыну беру только у вас и всегда радуюсь качеству надо наверное и мне переходить на вашу одежду","Undefined"
"очень понравилось","Undefined"
"мечта любого парня","Undefined"
"я бы сама в них ходила","Undefined"
"ребенок доволен","Undefined"
"классная тельняшка пират был доволен","Undefined"
"не подошли а по каче тву хорошие","Undefined"
"хорошее качество стильные","Undefined"
"всё отлично качество супер","Undefined"
"прекрасная приятная к телу ребёнок носит с брюками юбкой очень достойно выглядит","Undefined"
"замечательные колготки тем более за эту цену за подарочек отдельно спасибо  очень приятно","Undefined"
"не понравился тряпка синтетика не стоит этих денег не понимаю восторженных отзывов плохие видимо не пропускают за отказ берут 75 рублей один пришлось выкупить","Undefined"
"подделка 100 тонкая  состав вообще не понятно какой  не советую ей цена максимум 500 рублей","Undefined"
"порезана в районе груди","Undefined"
"свитер замечательный но затяжка на спипе возврат перещаказала","Undefined"
"мне понравился незнаю как в носке внешнее классное","Undefined"
"хорошие приятные к телу после стирки не вытягиваются","Undefined"
"нам оказалась очень большая поэтому отказ","Undefined"
"хорошее качество выглядит классно","Undefined"
"торчали нитки качество так себе ну цена говорит за себя не стали брать","Undefined"
"отличный комбенезон","Undefined"
"суперское качество чем на фото даже лучше","Undefined"
"качество хорошее но очень сильно большемерят если бы не этот минус было бы 5 звёзд а так возврат","Undefined"
"не тёплые","Undefined"
"классная вещь за смешную цену","Undefined"
"идеальный","Undefined"
"товар соответствует описанию","Undefined"
"не смогли затянуть чтобы они не спадали это не слим на пухлых детей","Undefined"
"классные но на пухлых деток не подойдут","Undefined"
"дочери понравилась","Undefined"
"спасибо плащ пришёл в хорошем состоянии но упаковка желала бы лучшего сам плащ хорошего качества не шерпотреб очень понравился","Undefined"
"класс","Undefined"
"понравилось всёна ребёнка среднего телосложения","Undefined"
"толстовка полностью соответствует фото классная","Undefined"
"хорошие но отказ в пользу других эти впритык а так рекомендую","Undefined"
"очень длинные","Undefined"
"прикольный","Undefined"
"качественная достаточно длинная красивая","Undefined"
"прислали как и всем не ту куртку однотонная тонкая ребенку не понравилась то","Undefined"
"свитер пришёл с другим рисунком да ещё и сегодня он на 500 рублей дешевле","Undefined"
"свитер нереально красивый качество отличное спасибо","Undefined"
"классный бомбер  на весну то  что надо  рекомендую","Undefined"
"взяла за 3039 и очень довольна  очень красивый  посмотрим как будет носится","Undefined"
"очень широкие","Undefined"
"качественные несовсем белые","Undefined"
"на дочь мала качество прекрасное","Undefined"
"модные брючки","Undefined"
"прислали одну куртку и взяли деньги за отказ совсем уже наглость","Undefined"
"понравились","Undefined"
"очень понравилась  ребенок носит с удовольствием","Undefined"
"очень качественная вещь","Undefined"
"все круто но отказ очень широкая подойдёт на деток покрупнее","Undefined"
"супер все подошло ребенок доволен","Undefined"
"пижамка мне понравилась в магазине не понравилась цена пришла домой заказала на wb с хорошей скидкой шикарно пижамка плотная рисунок красивый весёленький рекомендасьён","Undefined"
"дочка довольна","Undefined"
"отличное качество теплая","Undefined"
"пришёл без ремня","Undefined"
"классная толстовка нам очень понравилась","Undefined"
"здравствуйте юбочка очень красивая и качество хорошее нам не подошла модель будем заказывать другую модель прошу не снимать процент выкупа спасибо","Undefined"
"не плохая вещьсыну понравилосьнитки не торчатрисунок качественно выполненсзади картина супер","Undefined"
"брючки действительно хорошие теплые качественно сшитые спасибо вб","Undefined"
"все отлично подошло ребёнок доволен","Undefined"
"качество  доставка быстрая","Undefined"
"очень не равномерно распределен утеплитель на уровне талии его нет вообще  на 10 см в низ и в верх от резинки на плечах он одним комком продукцию данного бренда брали раньше и таких проблем не было","Undefined"
"понравилась не особо теплая","Undefined"
"всë подошло","Undefined"
"сломан бегунок на куртке прошу не списывать 100 руб с меня за обратную доставку","Undefined"
"на картинке понравились больше но дочке понравились правда нужно по длине подшивать","Undefined"
"все круто  немного с запасом  спасибо","Undefined"
"даже мерить не стали вид самой дешёвой куртки на синтепоне","Undefined"
"красивое но оооочень колючие пайетки","Undefined"
"хорошие но не плотные даже немного прозрачны длинноваты чутьчуть","Undefined"
"хорошее качество  но не подошла","Undefined"
"хорошая швы ровные по качеству норм","Undefined"
"отличное качество очень довольны","Undefined"
"отличное качество дочка очень довольна","Undefined"
"классные жаль не подошли в полноте","Undefined"
"отличная из десяти выбрали ее","Undefined"
"колготки супер","Undefined"
"классные мой сын высокий на 125 см взяла 140 и не пожалела","Undefined"
"спасибо отличные брючки","Undefined"
"ребёнок давно хотел широкие","Undefined"
"очень понравилось спасибо большое","Undefined"
"не буду снимать звезду нотовар пришёл с торчащими нитками прям нитки по 2030 см откуда то были распущены по качеству хороший","Undefined"
"классный лонгслив","Undefined"
"красивый подошёл","Undefined"
"на мою пухляшку в самый раз будем ещё заказывать","Undefined"
"качество супер очень довольна покупкой","Undefined"
"супер и цена отличная","Undefined"
"этикетка прилипла решила не рисковать","Undefined"
"понравилось","Undefined"
"классное модное короткое","Undefined"
"красивая и качественная","Undefined"
"ну умеют orby шить классные вещи сын очень доволен","Undefined"
"свитер хороший дочка довольная","Undefined"
"отличные трусики  сын очень доволен качество очень хорошее","Undefined"
"хорошие пришлось укорачивать по длине","Undefined"
"на пухлово ребенка до 52 точно сядет стильное ребенку понравилось другое  поэтому не взяли для пухляшей отличное","Undefined"
"села хорошо понравилась","Undefined"
"бомбер суперский моему сыну не всегда можно угодить покупкой без его одобрения  но в этот бомбер он влюбился рекомендуем вместе","Undefined"
"к сожалению нет утяжки","Undefined"
"кобенизон продумано всё особенно радуют утяжке на поясе подойдёт и пухляшке и худышке","Undefined"
"классный кигуруми дочь теперь из него не вылазит","Undefined"
"хороший модный свитер спасибо продавцу дочке очень понравился","Undefined"
"супер футболкв","Undefined"
"колготки хорошо упакованы спасибо за подарок очень приятно рекомендую","Undefined"
"отказ в пользу другой модели сыну не подошли так как ему были большие на крупного ребёнка будет хорошо","Undefined"
"не первый год покупаем такой незаменимый и неутепленный дождевик не продуваемый и не промокаемый  то что нужно для активного ребёнка","Undefined"
"классный во всем","Undefined"
"маломерки возврат","Undefined"
"очень тоненткая","Undefined"
"оч довольно покупкой","Undefined"
"мы очень любим ее светится ночью качество огонь","Undefined"
"на 170 впритык пришлось выкупить тк нужна была срочно","Undefined"
"спасибо большое покупаем постоянно  качество отличное  держит форму и не скатывается  соответствует описанию","Undefined"
"реймо всегда круто спасибо","Undefined"
"брали ребёнку дочка довольна","Undefined"
"это полный трешдырки от строчки по всей куртке ощущение что ее перешивали","Undefined"
"пришли как и хотели спасибо","Undefined"
"сыну очень понравилось","Undefined"
"качество ткани отвратительное нитки торчат во все стороны даже не подрезали год назад одежду этой марки брала дочке под школьную форму до сих пор лучше выглядит а сейчас вид у этих блузок какойто заношенный да ещё и за отказ 100 р списали обидно","Undefined"
"взяла понравились только вопрос а почему все черные","Undefined"
"выкупила но есть сомнения честный знак по штрих коду не находит товар думаю о возврате","Undefined"
"ходить в школу зимой вообще отлично  выглядит очень стильно","Undefined"
"широкие сыну не понравились","Undefined"
"отличные очень теплые качественные","Undefined"
"reima есть reima качество удобство и надёжность упаковано оригинальноспасибо продавцу","Undefined"
"все отлично  качество супер","Undefined"
"дочь счастлива носит и снимать не хочет цена  качество","Undefined"
"стильная","Undefined"
"качество хорошее но оно огромное","Undefined"
"заказала 104 пришёл 116","Undefined"
"дочке очень понравились  в магазине цена 2990  заказала за 2090","Undefined"
"штаты большие но красивые стильные качество хорошее","Undefined"
"качество очень хорошее дочке понравилась","Undefined"
"пришёл отличный","Undefined"
"соответсвует","Undefined"
"хорошие пижамы чёткие красивые рекомендую","Undefined"
"не такой как на фотографии","Undefined"
"всё отлично как в описании оригинальные reima","Undefined"
"качество нормальное","Undefined"
"не привезли","Undefined"
"на 110 с запасом","Undefined"
"свитер отличного качества но дочери не подошел по вкусу","Undefined"
"очень хорошая юбочка","Undefined"
"классные модные","Undefined"
"я не поняла если честно как она сидит на дочери  взяли так как дочке понравилась  на эти деньги не тянет совсем цена завышена","Undefined"
"качество прекрасное но на худом мальчике выглядит широкой","Undefined"
"взяла не посмотрев в руках были отметки ручки","Undefined"
"пошив идеальный всё подошло","Undefined"
"очень хорошие трусики заказываем всегда именно этой фирмы","Undefined"
"спасибо ещё не мерили но мне очень нравятся вещи этого бренда берём с удовольствием если что подгоним по фигуре но и так видно что вещь супер","Undefined"
"очень хорошие и качественные трусики покупкой довольны","Undefined"
"к покупке рекомендую","Undefined"
"хорошая  для школы отлично цена и качество","Undefined"
"все отлично тёплые плотные","Undefined"
"качество хорошее ребёнок доволен","Undefined"
"супер посадка и качество","Undefined"
"свитер отличный красивый на горловине большая зацепка которую не убрать пойдет дальше распускаться к сожалению отмена и перезаказ","Undefined"
"качество хорошее рекомендую","Undefined"
"пришла мятая  перекошенная  не понравилась","Undefined"
"быстрая доставка товар соответствует описанию все супер","Undefined"
"супер ребёнок доволен","Undefined"
"класс ваши вещи все на высоте","Undefined"
"супер стильно и тепло","Undefined"
"дочь довольна очень качество прекрасное","Undefined"
"хороший только шов пришит не ровно сняли деньги за обратную доставку","Undefined"
"качество супер но возврат по причине скорей всего ошибка фабрикина бирке 134р как мне надо а по факту на изделие 122р","Undefined"
"ужасное качество нитки спрелые швы расходятся","Undefined"
"куртку брала с хорошим запасом на осень отлично в поясе можно немного утонуть что тоже очень удобно","Undefined"
"не стоят своих денег","Undefined"
"хорошие","Undefined"
"свитшот хороший дочке понравилось","Undefined"
"приятный к телу модный качество видео хорошее","Undefined"
"хорошее качетсворекомендую к покупке","Undefined"
"отличные рекомендую","Undefined"
"дочери и мне понравилась","Undefined"
"качество хорошее интересные муж рекомендовал выбрать эти но мы всеже приняли решение в пользу других","Undefined"
