"text","labels"
"качественные куртки никак не подберем размер большемерит немного","Undefined"
"прислали платье вместо джемпера  и заявку не рассматривают уже какой день","Undefined"
"для зимы не подходит на позднюю осень сдаём","Undefined"
"красивый  наверное теплный но штаны разорвались не дождавшись весны прям по швуогорчена за такие деньги","Undefined"
"прекрасное качество и рубашка","Undefined"
"не плохие штаны посмотрим как в процессе носки будут","Undefined"
"маломерит так ждали курточку одно расстройство","Undefined"
"большие может с маркировкой размера чтото не то но я не расстроилась большие не маленькие будут на вырост дочке","Undefined"
"очень качественные достаточно плотные пояс спереди обыгран очень интересно смотрится нарядно отказ так как не угадали с размером по привычке взяли на размер больше и утонули в них не смотря на то что девочка полненькая эти брюки надо брать в размер уже перезаказала на размер меньше","Undefined"
"качество не такое как раньше до этой покупки относили два сезона костюм данного бренда светоотражающие элементы просто отклеились","Undefined"
"подошел по размеру","Undefined"
"замечательная кофточка для школы ажурная легкая пуговицы удобные","Undefined"
"все классно","Undefined"
"шикарные штаныreima у нас все на зимувзяли под куртку и под сапожки тоже reima теперь полный комплекттеплые","Undefined"
"качество соответствует цене получен товар вовремя 1 сентября","Undefined"
"очень красивое  лёгкое пальто","Undefined"
"удобный и тёплый ребёнку очень нравится","Undefined"
"любимая рейма радует как всегда брюки две снежинки на зиму хороши сейчас в 10 тепло даже просто с носками пройтись много карманов есть на молнии и на липучках есть утяжка","Undefined"
"пижама класс очень приятная ткань подарила детям на новый год одели и не снимают","Undefined"
"куртка золотая села классно но отказ в пользу другой","Undefined"
"пришла только куртка  очень расстроилась  теперь ещё снимут процент выкупа","Undefined"
"красивый очень теплый","Undefined"
"хорошие брюки зауженные без подклады отказ по длине запас но в талии не застегнулись","Undefined"
"очень тонкая","Undefined"
"на ребёнка 146 см худощавого телосложения подошёл размер 33 слегка просвечивает под жилет пиджак взяли бы но нужна была именно плотная концертная рубашка которую носить нужно без всякого верхнего слоя отказ","Undefined"
"хорошие демисезонные штанишки носим уже месяц все прекрасно цена порадовала","Undefined"
"зимний костюм очень тёплый и удобный  доставка быстрая","Undefined"
"за такую цену норм джинсы","Undefined"
"прекрасная куртка  не смотрите что тонкая  у нас в россии почемуто привыкли что если тепло о обязательно 1000 слоев  нет термобелье или флисовая кофта этого достаточно до 20","Undefined"
"брали пиджак и жилет одного размера пиджак сел идеально жилет даже не застегнулся берите на размер больше","Undefined"
"на сезон пойдёт","Undefined"
"в целом пижамка неплохая лёгкая натуральная ткань без синтетики но спустя пару месяцев стала более блеклая застиралась","Undefined"
"как в описании размер в размер довольна пришло быстро","Undefined"
"классные но мы очень худые нужен ремень оставилив размер","Undefined"
"всё подошло в размер","Undefined"
"стильный пиджак на каждый день","Undefined"
"качество соответствует не подошла модель на нас  как на палке висит думаю  на плотненьких лучше будет смотреться","Undefined"
"красивое пальто но тонкая 30 точно не продержится штанишки тоже нормальные тёплую зиму мех натуральный","Undefined"
"обратите внимание что брюки черные в мелкую полоску","Undefined"
"очень классные брюки сидят идеально","Undefined"
"дочери очень нравится комбинезон носит его чаще остальной школьной формы но после первой стирки сломалась молния перед стиркой молнию застегнула пришлось нести в ателье  больше проблем с застёжкой не было недавно начали отрываться бретели  очень маленький припуск на швы в этом месте даже 5 миллиметров нет край бретели не обработан ткань распускается либо нам не повезло либо нарушена техника производства","Undefined"
"куртка очень теплая сшита аккуратно качество на высоте размер соответствует всем советую","Undefined"
"замечательный комбез в размер","Undefined"
"нитки торчат косо сшита да ещё маломерит","Undefined"
"не тот цвет пришёл","Undefined"
"не тот размер положили","Undefined"
"привезли совсем не те штаны","Undefined"
"прекрасное очень качественное платьесидит идеально ребёнку комфортновернула чтобы взять размер побольше на вырост","Undefined"
"очень удобная теплая стильная не продувается","Undefined"
"тонкий как тряпка были зацепки","Undefined"
"хорошие в размер смотрятся очень прилично","Undefined"
"прислали не те брюки поэтому отказ буду перезаказывать","Undefined"
"к сожалению отказ непонятно на какое телосложение наверно на крупного мальчика","Undefined"
"в реале очень красивая","Undefined"
"костюм классный такая модная расцветказа такие деньги  вообще подарок","Undefined"
"красивая пижама дети оценили я заказывала в подарок для мальчика на 9 лет к сожалению оказалась мала толи друг наш крупноват буду учитывать это в следующий раз","Undefined"
"тонкий но очень красиво смотрится","Undefined"
"очень красивая блузка нарядная шикарная единственное не крепко были пришиты пуговицы отрывались одна за одной","Undefined"
"обалденный комбез как всегда девочки которые говорят это ее зима одевайте термобелье или флисовый куда вы на зиму пихтерите детей они как будто в сибири живут у вас для малышей менее 15 берите керри если лежит в коляске нам 17 бегаем в таком и зимой и осенью разная только одежда под комбез в коляски когда были одевали только осенью но он очень теплый термобелье вам в помощь","Undefined"
"порвалась ткань сразу же","Undefined"
"надеялась что будет хлопок  штаны очень большие и широкие оставили все равно вставили резинку  ребенок сказала что пижама должна быть свободной","Undefined"
"куртка замечательная качество","Undefined"
"30с будет холодно скорее всего еврозима для нашего урала не подходит","Undefined"
"все соответствует быстрая доставка","Undefined"
"очень лезет флис","Undefined"
"в размер ребёнок носит тёплые","Undefined"
"пуховик классный дочь довольна взяли чуть с запасом на 152 взяли 158 в 20 ходила сказала тепло на вид тонковат но оказался тёплый пришёл быстро","Undefined"
"внешне куртка красивая теплая не подошла по размеру поэтому отказ может модель такая но на рост 164 рукава длинные и смотрится очень надутой в области плеч","Undefined"
"вместо черных прислали синие","Undefined"
"красивое и наш размер но почему оно большое","Undefined"
"это синтетика не прочитала состав позарилась на хорошие отзывы в целом симпатичная если не смущает состав","Undefined"
"очень крутой костюм взяла дочери","Undefined"
"цвет в жизни совершенно другой намного темнееи сами штаны не такие эффектные как на картинкеразмер сильно большемелит мы взяли на размер больше и штаны огромные вывод  берите свой размер","Undefined"
"очень тоненько непропорциональное огромные рукава","Undefined"
"симпатичная удобная по размеру","Undefined"
"костюм приехал без брюк возврат","Undefined"
"брюки шикарные на худенькую девочку сели идеально но очень длинные оказались надо будет подшить","Undefined"
"плотный размер в размер классный","Undefined"
"джинсы клёвые советую кто любит широкие","Undefined"
"отказ качество на троечку нет внутренней утюжки нитки торчат на рейма тек не тянет","Undefined"
"платье оригинальное низ плиссировка  ткань приятная но оно на полную девочку поэтому отказ","Undefined"
"просто класс","Undefined"
"хотели вельветовые брюки в крупный рубчик но это не они это такие треники широкие не выкупили","Undefined"
"на рост 106 взяли размер 116 совсем небольшой запас на один сезон комплект теплый мех не отстегивается карманы без застежек","Undefined"
"для дома замечательные футболки","Undefined"
"к сожалению размер 98104 по талии оказался очень большим резинка вшита в шов уменьшить не получится а возврат 100 руб","Undefined"
"брюки теплые но к ним все очень липнет","Undefined"
"прекрасная кофта","Undefined"
"качество на высоте полностью соответствует фото","Undefined"
"как так синие куплены в магазине черные тут ребёнок в них утонул","Undefined"
"платье очень красиво смотрится но маломерит купили 92 думали будет на лето а оно только толькобудем брать на размер больше а так прям","Undefined"
"шикарнейшее термо идёт в размер по размерной сетке меряла качество лучше чем в спортмастере и цена радует советую","Undefined"
"маломерка взяли на свой 128 134 размер","Undefined"
"очень узкая  не удобно ребёнку присесть в ней","Undefined"
"ну цены скачут это ужас подешевле стал пока пришёл на ребёнка 128 есть запас 6 см как и указано","Undefined"
"очень классные толстовки у меня двойняшки заказала в разном цвете","Undefined"
"на рост 164 короткий в рукавах в груди тесный обхват 84 но в свитере лайфхак купить самый большой пуховик из детской коллекции на взрослого гнома не прокатил а так фасон милый сестра в таком гоняет очень теплый","Undefined"
"пиджак хорошего качества все швы ровные","Undefined"
"пришла только куртка мне кажется все таки костюм для осени","Undefined"
"вроде прикольное","Undefined"
"тонкие штаны","Undefined"
"качественная но не угадали с размером","Undefined"
"по размеру все подошло цвет красивый","Undefined"
"большемерит на зуденькую не подходит","Undefined"
"туаеь совершенно непрактичная мягкая как бархатная в этой куртке только в машине ездить","Undefined"
"на 164 взяли 170 с небольшим запасом брюки подшиты с низу для школы самое то продавца советую","Undefined"
"я конечно все понимаю но мне казалось что у шорт за такую цену не должны стараться надписи за две носки ещё даже до стирки","Undefined"
"брала две розовую и с авокадом дочка восторге пижамки качественные ткань приятная","Undefined"
"классный костюм швы ровные ничего нигде не торчитяркий как на фото я очень довольна покупкой","Undefined"
"платье пришло в разорванном пакете завязанный на бантикочень мятое  но это пол беды можно погладитьсостояние ношеное  грязные завязки попробую перезаказать","Undefined"
"платье очень красивое идёт размер в размер","Undefined"
"чудесная блузка по качеству очень нарядно выглядит","Undefined"
"известная фирма с хорошим качеством из минусов тяжело попасть с размером было на девочку 134 ростом взяла размер 14068 134140 оказалось очень велико и раньше у них в фирме воротнички были пристёгивающийся на пуговички что было очень удобно сейчас же он просто пришит несколькими стежками к самому платью то есть возвращаемся в советский союз постирать платье или воротничок  отпори его высох погладил  пришей","Undefined"
"легкий до 0 максимум и до 5 с флисовой поддевой легко стирается носим второй сезон","Undefined"
"qr код сканируется  перебрасывает на сайт  в этом проблем нет  заказывала размер 128 идёт 6  как всегда это reima tec  смутила ткань какая то это не reima  тонкая  как будто без пропитки  дети ходят в рейме и лесси с рождения  покупали эти фирмы в разных магазинах  тут не рискнула","Undefined"
"куртка  тёплая","Undefined"
"классный джемпер внук очень стильный в нем","Undefined"
"куртка на мороз не подойдет синтепон уложен неравномерно","Undefined"
"хорошие штанишки как раз для полненьким ничего не мешает и нигде не давит","Undefined"
"на осень тоненькая легкая на мою не худенькую 11 летнюю  164 в обтяг отказ","Undefined"
"цвет не чёрный серый","Undefined"
"размер не подошёл","Undefined"
"на 164 короткие рукава","Undefined"
"крутая","Undefined"
"кардиган шикарный  я бы и себе такой взяла  дочь не снимает","Undefined"
"это что такое ужасно как можно такое отправлять вы тратите время покупателей","Undefined"
"куртка бомбическая теплая","Undefined"
"увы мой комментарий не принимают","Undefined"
"полностью довольна","Undefined"
"нереально классный костюм","Undefined"
"прислали другой размер","Undefined"
"куртка хорошего качества но в плечах маловата на худенькой девочки рост 145","Undefined"
"на рост 100 размер 110 или т с лёгким оверсайзом мягкая ткань приятная расцветка ещё три таких купили с коротким рукавом для сада","Undefined"
"платье ооочень большое и широкое ткань на ощупь как синтетика ну а так вроде бы ничего","Undefined"
"сшито качественно но размер 98 на рост 96 большемерит возврат","Undefined"
"футболка хорошего качества не мало мерит размер в размер","Undefined"
"футболка хорошего качества пока не стирала но цвет до стирки яркий красивый швы ровные","Undefined"
"в комлекте не оказалось брюк","Undefined"
"просто класс качественно пошита","Undefined"
"очень клевый но большемер похоже перезаказ","Undefined"
"хорошие брючки отказ в пользу другой модели","Undefined"
"куртка качественная  материал  пошив","Undefined"
"классный комбез","Undefined"
"волшебное платье нежное лёгкое красивое воздушное без излишеств жалко что с размером не угадала будем заказывать снова","Undefined"
"модные ткань плотная эластичная размеру соответствуют взяли в качестве школьных брюк у нас в школе требования не очень строгие","Undefined"
"в реале цвет красивый рукава замены на худенькой девочке смотрится классно но немного сбило с толку утепление на спине а спереди на груди прям вообще тонкотонко хоть это и мембрана но показалась холодноватой моя школьница мерзлявая очень отказ в пользу другой курточки","Undefined"
"по размеру подошла но длинна рукавов разная придётся отдать в ателье","Undefined"
"очень классные брюки на худенькую девочку резинка в поясе идеально","Undefined"
"взяла дочке 2 года на вырост рукава длинноваты будем носить весной","Undefined"
"длинный узкий карманы торчат что за лекала первый раз вижу такие вещи от гулливер в магазинах стоит 19000 а здесь 23 с лишним я не знаю на кого его шили","Undefined"
"чудесная куртка","Undefined"
"на стройных","Undefined"
"джинсы красивые но размер большеватвернула и заказала на размер меньше","Undefined"
"замечательный пиджак качество на 5 и подошёл идеально","Undefined"
"оказался мал я тоже не виновата то что мал зачем списывать средства","Undefined"
"на 8 лет оказался маленьким","Undefined"
"да джинсы класс брала себе взрослая но влазию в детские","Undefined"
"ну очень тонкая ткань на худенькую девочку очень широкий в пройме","Undefined"
"классно смотрится на крупного мальчика размер брать больше","Undefined"
"не подошла по размеру и не аккуратные швы на белой части сильно торчат нитки","Undefined"
"утонули в ширину а на 140 см коротковаты","Undefined"
"хорошие брюки но на размер точно маломерят","Undefined"
"всё соответствует плотные","Undefined"
"безупречный  в жизни ещё красивее  тёплый","Undefined"
"с удовольствием бы выкупили но нам как всегда малы штаны куртки этой фирмы очень нравятся сшейте штаны для плотных деток","Undefined"
"удобная рубашка  ω","Undefined"
"качество и фасон","Undefined"
"платье стильное  но очень мнется","Undefined"
"пришлось отказаться тк пришёл размер не тот заказывала 98 9298 а пришёл 104","Undefined"
"качество на высоте запас как всегда 6","Undefined"
"главное чтобы не полиняли нужна ручная или деликатная стирка ткань хб средней плотности как обычные домашние треники цена на мой взгляд завышена принт модный цвета яркие","Undefined"
"тонкая градусов до 10","Undefined"
"блузка пришла упакованная мокрая вся с пятнами грязи на груди и воротнике","Undefined"
"красивая но какой ужасный запах отказ","Undefined"
"костюм яркий  на рост 140 взяли 146 были очень довольны  но когда дочь пришла с улицы вся была мокрая  брали за 11788 через месяц на две тысячи стал дешевле","Undefined"
"заказали куртку рр 164 для дочери 152см ростом худенькой рукава еще длинный хватит на весну и осеньдля зимы не подойдет тонкая","Undefined"
"качество и практичность","Undefined"
"надели в 0 градусов и оттепель в питере на тёплый хлопковый комбинезон ребёнок тёплый  не замёрз будем носить от 0 до 10 где то холоднее и теплее есть другие комбезы внимание мамочки идёт в размер не 6","Undefined"
"совсем без утепления нужна поддева на весну или осень по качеству уже не та рейма","Undefined"
"на вид симпатичная но короткая и широкая девочка не худенькая рост 153смберём 158164 изза комплекции но в эту куртку можно было замотать её два раза","Undefined"
"качество на высоте я очень довольна покупкой размер соответствует","Undefined"
"по качеству претензий нет прочитала отзывы что большемерит заказала в размер запас не нужен нужно чтобы было комфортно носить сейчас оказался совсем впритык если не сказать что мал заказала размер больше мальчик рост 117 размер 116 в притык по длине туловища и рукавов ждём размер 122","Undefined"
"эксплуатация чуть больше месяца распускаются швы затерсяоголился до белого уголок на кармане из всех швов подклада активно лезет утеплитель","Undefined"
"крутецкие штаны купила дочке теперь и себе хочу такие","Undefined"
"хорошенькая пижама","Undefined"
"нет регулятора объёма в поясе ранее были две пуговички это очень удобно поэтому возвратв описании не указано что нет регулятора приходится оплачивать возврат очень не правильно","Undefined"
"брючки постирали и они очень уменьшились в длинуширокие и короткие","Undefined"
"брюки классные  сын в них ушел из примерочной","Undefined"
"очень сомневаюсь в тот что это не подделка наполнитель распределён не равномерно есть пустоты ткань тонкая ни один код не пробивается размерная сетка этой фирмы идёт 6 эта модель я бы сказала немного маломерит отказ","Undefined"
"брюки  теплые  классные на полненького ребенка самое то","Undefined"
"очень красивое платье на вырост брать нельзя строго в размер","Undefined"
"внешне пальто очень красивое но проносили мы его 3 недели не активной носки в школу из школы и вот появилось трещинки в районе рукавов","Undefined"
"почему то заказала размер побольше носим 146 заказала 158 большой качество и цвет очень красивый фуксия с зайцами","Undefined"
"теплая удлинённая куртка на стройного мальчика ростом 148см хватит на два сезона","Undefined"
"все очень красиво удобно по размеру","Undefined"
"просто имба джинсы широкие плкупал для школы","Undefined"
"классный но оказался большой","Undefined"
"на худенькую девочку он огромный на размер меньше лучше заказать","Undefined"
"куртка вообще качество на ура","Undefined"
"стильный легкий и оочень теплый","Undefined"
"классный на рост 128 см с запасом","Undefined"
"пришла не та модель даже не блузка а лонгослив","Undefined"
"ужасно даже на нос не залез я брала белый и черный и оба не туда и не сюда","Undefined"
"хорошие брюки качественные оригинальные конечно тёплые 2 снежинки мне показалось идут в размер","Undefined"
"пальто пришло все грязное с обшарпанный местом на животе и грязным пятном на попе","Undefined"
"брала на вырост сейчас 158 см большая но за 2т","Undefined"
"положили не тот размер а так норм","Undefined"
"очень классный мягкий10 из 10","Undefined"
"тонкий на рост 134 сильно велик","Undefined"
"классные мягкие внутри","Undefined"
"советую очень дочь довольна","Undefined"
"хорошие штанишки идут в размер","Undefined"
"хорошие но на худеньких девочек","Undefined"
"качество на высоте  но очень оверсайз смело берите на размер меньше","Undefined"
"замечательная куртка  ещё на один год","Undefined"
"красива и качественная вещь можно брать на размер больше","Undefined"
"красивый легкий в размер","Undefined"
"комбез классный долго думала оставить или нет но для годовалого ребёнка все же тонковат","Undefined"
"пальто очень широкое рукав по размеры но в ширину это просто я думаю ребёнку будет очень не удобно зимой","Undefined"
"на рост 137 сел прекрасно на худеньких","Undefined"
"классные в размер с эластаном","Undefined"
"жилет очень красивый но почитала отзывы и заказала на 1 размер больше хотя всю форму этой фирмы купили 146 жилет в размере 152 оказался сильно широким особенно по спинке поэтому возврат","Undefined"
"пальто действительно красивое и тёплое но за две недели не ежедневной носки пришла в негодность молния  полностью разошлась","Undefined"
"это самый классный костюм из всех что были у дочки он теплый комфортный удобный дочка сама одевается липучки на куртке только ребенку сложно расстегнуть они прям цепляются друг к другу намертво брала с запасом чтобы на следующий год еще можно было носить","Undefined"
"симпатичная блузка но очень мнется","Undefined"
"комбинезон хорошего качества размер соответствует","Undefined"
"наш любимый комбез","Undefined"
"не заметила что большемерит  по совету продовца взяла на размер больше в итоге пижама огромная  нитки торчат в некоторых местах","Undefined"
"красивый комбинезон взяли на весну 92 размер с запасом ребёнок носит 92 сейчас","Undefined"
"взяла размер 152 рост у дочки 145см немного завернули манжет но хватит на 2 зимы точно джинсы удобные мягкие резинка на талии широкая дочка худенькая поэтому в бёдрах конечно широковаты но это не критично для зимних брюк","Undefined"
"куртку забрали но нитки торчат это не критично петельки нет чтобы вешать курткумех лезть и по низу шов стянутэто не китай наша россия ип но отношение к качеству хромает на обе ноги","Undefined"
"ну это не reima очень странная ткань бирка запах не уверена в характеристиках ткани и том что швы проклеены прям явно китайский аналог не стала покупать","Undefined"
"хорошие по размеру подошли посмотрим как будут носиться","Undefined"
"брюки очень удобные для школы свободные стильные то что надо размер сел идеально износим купим ещё такие","Undefined"
"подкладка слишком тонкая","Undefined"
"лёгкий пуховик красиво смотрится","Undefined"
"хорошего качества соответствует заявленным параметрам","Undefined"
"мало а тоже не виновата то что ребёнку не подашло","Undefined"
"клёвая куртка","Undefined"
"все соответствует размеру на рост 135 заказала размер 140 единственное  под комбез не наденешь чтото толстое  кофты толстовки  ребенку неудобно носим с тонким термобелье под низ хотя ребёнок среднего телосложения","Undefined"
"куртка потрясающе смотрится удобная","Undefined"
"визуально всё качество пришёл целым и достаточно быстро после стирки узнаем останется ли цвет прежним или нет","Undefined"
"легкий удобный пуховик большой капюшон высокий воротник пришел не совсем тот цвет вместо темно синего  серый и замок очень слабый быстро разлетится","Undefined"
"ну для акулы слабовата куртка набита не везде есть места прям ничего внутри нет даже для сочинской зимы не стала брать","Undefined"
"хорошие брюки плотные внутри флис цвет очень красивый","Undefined"
"шикарное пальто тёплое проверяли на  10 со свитером талия не тугая для дочки на 142 рост взяли 146 размер я бы взяла больше но дочь вцепилась в него и не хотела отдавать этот размер на зиму ей точно хватит","Undefined"
"пришла не та рубашка","Undefined"
"брюки хорошие приятная плотная ткань интересная современная модель но после стирки в разрешённых 30 градусах сели на 6 см обидно заказали размером больше тк очень нравится модель они были длинноваты но после усадки при стирке стали нормальны по длине учитывайте это при заказе","Undefined"
"джинсы взяла по отзывам в размер на рост 155 размер 158 подошёл в самый раз длина брюк до пола","Undefined"
"платье вроде такое же как примеряли в официальном магазине но очень сильно пахнет стиральным порошком торчат везде нитки попадают в замок взяли но вот думаем вернуть","Undefined"
"молния просто ужас ребёнок с ней не справится а через пару дней точно сломается не продумано сложно даже будет сесть в машину отказ","Undefined"
"цена соответствует качеству звезду сняла за качество молнии скорее всего надолго ее не хватит отказне подошёл цвет","Undefined"
"комбинезон носили ровно месяц от трения на концах штанин образовались потертости в одном месте уже дырка","Undefined"
